Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Controllers\ApiController.cs,840,24,T:System.Web.Mvc.ActionResult,,,,,return BadRequestForExceptionMessage(ex);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Controllers\ApiController.cs,836,24,T:System.Web.Mvc.ActionResult,,,,,return BadRequestForExceptionMessage(ex);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Controllers\ApiController.cs,828,24,T:System.Web.Mvc.ActionResult,,,,,return BadRequestForExceptionMessage(ex);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Controllers\ApiController.cs,824,24,T:System.Web.Mvc.ActionResult,,,,,return BadRequestForExceptionMessage(ex);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Controllers\ApiController.cs,803,32,T:System.Web.Mvc.UrlHelper,,,,,"var packageAddedWithWarningsMessage = new PackageAddedWithWarningsMessage(                                      ConfigurationService.Current,                                      package,                                      Url.Package(package.PackageRegistration.Id, package.NormalizedVersion, relativeUrl: false),                                      Url.ReportPackage(package, relativeUrl: false),                                      packagePolicyResult.WarningMessages);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Controllers\ApiController.cs,803,32,P:System.Web.Mvc.Controller.Url,,,,,"var packageAddedWithWarningsMessage = new PackageAddedWithWarningsMessage(                                      ConfigurationService.Current,                                      package,                                      Url.Package(package.PackageRegistration.Id, package.NormalizedVersion, relativeUrl: false),                                      Url.ReportPackage(package, relativeUrl: false),                                      packagePolicyResult.WarningMessages);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Controllers\ApiController.cs,803,32,T:System.Web.Mvc.UrlHelper,,,,,"var packageAddedWithWarningsMessage = new PackageAddedWithWarningsMessage(                                      ConfigurationService.Current,                                      package,                                      Url.Package(package.PackageRegistration.Id, package.NormalizedVersion, relativeUrl: false),                                      Url.ReportPackage(package, relativeUrl: false),                                      packagePolicyResult.WarningMessages);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Controllers\ApiController.cs,803,32,P:System.Web.Mvc.Controller.Url,,,,,"var packageAddedWithWarningsMessage = new PackageAddedWithWarningsMessage(                                      ConfigurationService.Current,                                      package,                                      Url.Package(package.PackageRegistration.Id, package.NormalizedVersion, relativeUrl: false),                                      Url.ReportPackage(package, relativeUrl: false),                                      packagePolicyResult.WarningMessages);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Controllers\ApiController.cs,789,32,T:System.Web.Mvc.UrlHelper,,,,,"var packageAddedMessage = new PackageAddedMessage(                                      ConfigurationService.Current,                                      package,                                      Url.Package(package.PackageRegistration.Id, package.NormalizedVersion, relativeUrl: false),                                      Url.ReportPackage(package, relativeUrl: false),                                      Url.AccountSettings(relativeUrl: false),                                      packagePolicyResult.WarningMessages);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Controllers\ApiController.cs,789,32,P:System.Web.Mvc.Controller.Url,,,,,"var packageAddedMessage = new PackageAddedMessage(                                      ConfigurationService.Current,                                      package,                                      Url.Package(package.PackageRegistration.Id, package.NormalizedVersion, relativeUrl: false),                                      Url.ReportPackage(package, relativeUrl: false),                                      Url.AccountSettings(relativeUrl: false),                                      packagePolicyResult.WarningMessages);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Controllers\ApiController.cs,789,32,T:System.Web.Mvc.UrlHelper,,,,,"var packageAddedMessage = new PackageAddedMessage(                                      ConfigurationService.Current,                                      package,                                      Url.Package(package.PackageRegistration.Id, package.NormalizedVersion, relativeUrl: false),                                      Url.ReportPackage(package, relativeUrl: false),                                      Url.AccountSettings(relativeUrl: false),                                      packagePolicyResult.WarningMessages);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Controllers\ApiController.cs,789,32,P:System.Web.Mvc.Controller.Url,,,,,"var packageAddedMessage = new PackageAddedMessage(                                      ConfigurationService.Current,                                      package,                                      Url.Package(package.PackageRegistration.Id, package.NormalizedVersion, relativeUrl: false),                                      Url.ReportPackage(package, relativeUrl: false),                                      Url.AccountSettings(relativeUrl: false),                                      packagePolicyResult.WarningMessages);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Controllers\ApiController.cs,789,32,T:System.Web.Mvc.UrlHelper,,,,,"var packageAddedMessage = new PackageAddedMessage(                                      ConfigurationService.Current,                                      package,                                      Url.Package(package.PackageRegistration.Id, package.NormalizedVersion, relativeUrl: false),                                      Url.ReportPackage(package, relativeUrl: false),                                      Url.AccountSettings(relativeUrl: false),                                      packagePolicyResult.WarningMessages);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Controllers\ApiController.cs,789,32,P:System.Web.Mvc.Controller.Url,,,,,"var packageAddedMessage = new PackageAddedMessage(                                      ConfigurationService.Current,                                      package,                                      Url.Package(package.PackageRegistration.Id, package.NormalizedVersion, relativeUrl: false),                                      Url.ReportPackage(package, relativeUrl: false),                                      Url.AccountSettings(relativeUrl: false),                                      packagePolicyResult.WarningMessages);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Controllers\ApiController.cs,753,28,T:System.Web.Mvc.ActionResult,,,,,var afterValidationActionResult = GetActionResultOrNull(afterValidationResult);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Controllers\ApiController.cs,733,28,T:System.Web.HttpContextBase,,,,,"var packagePolicyResult = await SecurityPolicyService.EvaluatePackagePoliciesAsync(                                  securityPolicyAction,                                  package,                                  currentUser,                                  owner,                                  HttpContext);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Controllers\ApiController.cs,733,28,P:System.Web.Mvc.Controller.HttpContext,,,,,"var packagePolicyResult = await SecurityPolicyService.EvaluatePackagePoliciesAsync(                                  securityPolicyAction,                                  package,                                  currentUser,                                  owner,                                  HttpContext);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Controllers\ApiController.cs,711,28,T:System.Web.Mvc.ActionResult,,,,,var beforeValidationActionResult = GetActionResultOrNull(beforeValidationResult);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Controllers\ApiController.cs,545,16,T:System.Web.HttpContextBase,,,,,"var policyResult = await SecurityPolicyService.EvaluateUserPoliciesAsync(securityPolicyAction, currentUser, HttpContext);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Controllers\ApiController.cs,545,16,P:System.Web.Mvc.Controller.HttpContext,,,,,"var policyResult = await SecurityPolicyService.EvaluateUserPoliciesAsync(securityPolicyAction, currentUser, HttpContext);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Controllers\ApiController.cs,437,9,M:System.Web.Mvc.ActionNameAttribute.#ctor(System.String),,,,,"ActionName(""PushSymbolPackageApi"")"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Controllers\ApiController.cs,437,9,T:System.Web.Mvc.ActionNameAttribute,,,,,"ActionName(""PushSymbolPackageApi"")"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Controllers\ApiController.cs,434,9,M:System.Web.Mvc.HttpPutAttribute.#ctor,,,,,HttpPut
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Controllers\ApiController.cs,434,9,T:System.Web.Mvc.HttpPutAttribute,,,,,HttpPut
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Controllers\ApiController.cs,442,12,T:System.Web.HttpResponseBase,,,,,"try              {                  // Read symbol package                  using (var symbolPackageStream = ReadPackageFromRequest())                  {                      try                      {                          // Get the user                          var currentUser = GetCurrentUser();                          var symbolsPackageValidationResult = await SymbolPackageUploadService.ValidateUploadedSymbolsPackage(symbolPackageStream, currentUser);                          var validationResult = GetActionOrNull(symbolsPackageValidationResult);                          if (validationResult != null)                          {                              return validationResult;                          }                            var package = symbolsPackageValidationResult.Package;                          id = package.PackageRegistration.Id;                          normalizedVersion = package.NormalizedVersion;                            // Check if this user has the permissions to push the corresponding symbol package                          var apiScopeEvaluationResult = EvaluateApiScope(ActionsRequiringPermissions.UploadSymbolPackage,                              package.PackageRegistration,                              NuGetScopes.PackagePushVersion,                              NuGetScopes.PackagePush);                          if (!apiScopeEvaluationResult.IsSuccessful())                          {                              await AuditingService.SaveAuditRecordAsync(                                  new FailedAuthenticatedOperationAuditRecord(                                      currentUser.Username,                                      AuditedAuthenticatedOperationAction.SymbolsPackagePushAttemptByNonOwner,                                      attemptedPackage: new AuditedPackageIdentifier(                                          id, package.Version)));                                // User cannot push a symbol package as the current user's scopes does not allow it to push for the corresponding package.                              return GetHttpResultFromFailedApiScopeEvaluationForPush(apiScopeEvaluationResult, id, package.NormalizedVersion);                          }                            PackageCommitResult commitResult = await SymbolPackageUploadService                              .CreateAndUploadSymbolsPackage(package, symbolPackageStream);                            switch (commitResult)                          {                              case PackageCommitResult.Success:                                  break;                              case PackageCommitResult.Conflict:                                  return new HttpStatusCodeWithBodyResult(                                      HttpStatusCode.Conflict,                                      Strings.SymbolsPackage_ConflictValidating);                              default:                                  throw new NotImplementedException($""The symbols package commit result {commitResult} is not supported."");                          }                            await AuditingService.SaveAuditRecordAsync(                              new PackageAuditRecord(package, AuditedPackageAction.SymbolsCreate, PackageCreatedVia.Api));                            return new HttpStatusCodeResult(HttpStatusCode.Created);                      }                      catch (Exception ex) when (ex is InvalidPackageException                          || ex is InvalidDataException                          || ex is EntityException                          || ex is FrameworkException)                      {                          return BadRequestForExceptionMessage(ex);                      }                  }              }              catch (HttpException ex) when (ex.IsMaxRequestLengthExceeded())              {                  // ASP.NET throws HttpException when maxRequestLength limit is exceeded.                  return new HttpStatusCodeWithBodyResult(                      HttpStatusCode.RequestEntityTooLarge,                      Strings.PackageFileTooLarge);              }              catch (HttpException ex) when (!Response.IsClientConnected)              {                  // ASP.NET throws HttpException when the client has disconnected during the upload.                  TelemetryService.TrackSymbolPackagePushDisconnectEvent();                  QuietLog.LogHandledException(ex);                  return new HttpStatusCodeWithBodyResult(                      HttpStatusCode.BadRequest,                      Strings.PackageUploadCancelled);              }              catch (Exception ex)              {                  ex.Log();                  TelemetryService.TrackSymbolPackagePushFailureEvent(id, normalizedVersion);                  throw;              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Controllers\ApiController.cs,442,12,P:System.Web.Mvc.Controller.Response,,,,,"try              {                  // Read symbol package                  using (var symbolPackageStream = ReadPackageFromRequest())                  {                      try                      {                          // Get the user                          var currentUser = GetCurrentUser();                          var symbolsPackageValidationResult = await SymbolPackageUploadService.ValidateUploadedSymbolsPackage(symbolPackageStream, currentUser);                          var validationResult = GetActionOrNull(symbolsPackageValidationResult);                          if (validationResult != null)                          {                              return validationResult;                          }                            var package = symbolsPackageValidationResult.Package;                          id = package.PackageRegistration.Id;                          normalizedVersion = package.NormalizedVersion;                            // Check if this user has the permissions to push the corresponding symbol package                          var apiScopeEvaluationResult = EvaluateApiScope(ActionsRequiringPermissions.UploadSymbolPackage,                              package.PackageRegistration,                              NuGetScopes.PackagePushVersion,                              NuGetScopes.PackagePush);                          if (!apiScopeEvaluationResult.IsSuccessful())                          {                              await AuditingService.SaveAuditRecordAsync(                                  new FailedAuthenticatedOperationAuditRecord(                                      currentUser.Username,                                      AuditedAuthenticatedOperationAction.SymbolsPackagePushAttemptByNonOwner,                                      attemptedPackage: new AuditedPackageIdentifier(                                          id, package.Version)));                                // User cannot push a symbol package as the current user's scopes does not allow it to push for the corresponding package.                              return GetHttpResultFromFailedApiScopeEvaluationForPush(apiScopeEvaluationResult, id, package.NormalizedVersion);                          }                            PackageCommitResult commitResult = await SymbolPackageUploadService                              .CreateAndUploadSymbolsPackage(package, symbolPackageStream);                            switch (commitResult)                          {                              case PackageCommitResult.Success:                                  break;                              case PackageCommitResult.Conflict:                                  return new HttpStatusCodeWithBodyResult(                                      HttpStatusCode.Conflict,                                      Strings.SymbolsPackage_ConflictValidating);                              default:                                  throw new NotImplementedException($""The symbols package commit result {commitResult} is not supported."");                          }                            await AuditingService.SaveAuditRecordAsync(                              new PackageAuditRecord(package, AuditedPackageAction.SymbolsCreate, PackageCreatedVia.Api));                            return new HttpStatusCodeResult(HttpStatusCode.Created);                      }                      catch (Exception ex) when (ex is InvalidPackageException                          || ex is InvalidDataException                          || ex is EntityException                          || ex is FrameworkException)                      {                          return BadRequestForExceptionMessage(ex);                      }                  }              }              catch (HttpException ex) when (ex.IsMaxRequestLengthExceeded())              {                  // ASP.NET throws HttpException when maxRequestLength limit is exceeded.                  return new HttpStatusCodeWithBodyResult(                      HttpStatusCode.RequestEntityTooLarge,                      Strings.PackageFileTooLarge);              }              catch (HttpException ex) when (!Response.IsClientConnected)              {                  // ASP.NET throws HttpException when the client has disconnected during the upload.                  TelemetryService.TrackSymbolPackagePushDisconnectEvent();                  QuietLog.LogHandledException(ex);                  return new HttpStatusCodeWithBodyResult(                      HttpStatusCode.BadRequest,                      Strings.PackageUploadCancelled);              }              catch (Exception ex)              {                  ex.Log();                  TelemetryService.TrackSymbolPackagePushFailureEvent(id, normalizedVersion);                  throw;              }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Controllers\ApiController.cs,442,12,P:System.Web.HttpResponseBase.IsClientConnected,,,,,"try              {                  // Read symbol package                  using (var symbolPackageStream = ReadPackageFromRequest())                  {                      try                      {                          // Get the user                          var currentUser = GetCurrentUser();                          var symbolsPackageValidationResult = await SymbolPackageUploadService.ValidateUploadedSymbolsPackage(symbolPackageStream, currentUser);                          var validationResult = GetActionOrNull(symbolsPackageValidationResult);                          if (validationResult != null)                          {                              return validationResult;                          }                            var package = symbolsPackageValidationResult.Package;                          id = package.PackageRegistration.Id;                          normalizedVersion = package.NormalizedVersion;                            // Check if this user has the permissions to push the corresponding symbol package                          var apiScopeEvaluationResult = EvaluateApiScope(ActionsRequiringPermissions.UploadSymbolPackage,                              package.PackageRegistration,                              NuGetScopes.PackagePushVersion,                              NuGetScopes.PackagePush);                          if (!apiScopeEvaluationResult.IsSuccessful())                          {                              await AuditingService.SaveAuditRecordAsync(                                  new FailedAuthenticatedOperationAuditRecord(                                      currentUser.Username,                                      AuditedAuthenticatedOperationAction.SymbolsPackagePushAttemptByNonOwner,                                      attemptedPackage: new AuditedPackageIdentifier(                                          id, package.Version)));                                // User cannot push a symbol package as the current user's scopes does not allow it to push for the corresponding package.                              return GetHttpResultFromFailedApiScopeEvaluationForPush(apiScopeEvaluationResult, id, package.NormalizedVersion);                          }                            PackageCommitResult commitResult = await SymbolPackageUploadService                              .CreateAndUploadSymbolsPackage(package, symbolPackageStream);                            switch (commitResult)                          {                              case PackageCommitResult.Success:                                  break;                              case PackageCommitResult.Conflict:                                  return new HttpStatusCodeWithBodyResult(                                      HttpStatusCode.Conflict,                                      Strings.SymbolsPackage_ConflictValidating);                              default:                                  throw new NotImplementedException($""The symbols package commit result {commitResult} is not supported."");                          }                            await AuditingService.SaveAuditRecordAsync(                              new PackageAuditRecord(package, AuditedPackageAction.SymbolsCreate, PackageCreatedVia.Api));                            return new HttpStatusCodeResult(HttpStatusCode.Created);                      }                      catch (Exception ex) when (ex is InvalidPackageException                          || ex is InvalidDataException                          || ex is EntityException                          || ex is FrameworkException)                      {                          return BadRequestForExceptionMessage(ex);                      }                  }              }              catch (HttpException ex) when (ex.IsMaxRequestLengthExceeded())              {                  // ASP.NET throws HttpException when maxRequestLength limit is exceeded.                  return new HttpStatusCodeWithBodyResult(                      HttpStatusCode.RequestEntityTooLarge,                      Strings.PackageFileTooLarge);              }              catch (HttpException ex) when (!Response.IsClientConnected)              {                  // ASP.NET throws HttpException when the client has disconnected during the upload.                  TelemetryService.TrackSymbolPackagePushDisconnectEvent();                  QuietLog.LogHandledException(ex);                  return new HttpStatusCodeWithBodyResult(                      HttpStatusCode.BadRequest,                      Strings.PackageUploadCancelled);              }              catch (Exception ex)              {                  ex.Log();                  TelemetryService.TrackSymbolPackagePushFailureEvent(id, normalizedVersion);                  throw;              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Controllers\ApiController.cs,505,24,T:System.Web.Mvc.ActionResult,,,,,return BadRequestForExceptionMessage(ex);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Controllers\ApiController.cs,498,24,T:System.Web.Mvc.HttpStatusCodeResult,,,,,return new HttpStatusCodeResult(HttpStatusCode.Created);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Controllers\ApiController.cs,498,24,M:System.Web.Mvc.HttpStatusCodeResult.#ctor(System.Net.HttpStatusCode),,,,,return new HttpStatusCodeResult(HttpStatusCode.Created);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Controllers\ApiController.cs,452,24,T:System.Web.Mvc.ActionResult,,,,,var validationResult = GetActionOrNull(symbolsPackageValidationResult);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Controllers\ApiController.cs,427,9,M:System.Web.Mvc.ActionNameAttribute.#ctor(System.String),,,,,"ActionName(""PushPackageApi"")"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Controllers\ApiController.cs,427,9,T:System.Web.Mvc.ActionNameAttribute,,,,,"ActionName(""PushPackageApi"")"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Controllers\ApiController.cs,424,9,M:System.Web.Mvc.HttpPostAttribute.#ctor,,,,,HttpPost
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Controllers\ApiController.cs,424,9,T:System.Web.Mvc.HttpPostAttribute,,,,,HttpPost
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Controllers\ApiController.cs,418,9,M:System.Web.Mvc.ActionNameAttribute.#ctor(System.String),,,,,"ActionName(""PushPackageApi"")"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Controllers\ApiController.cs,418,9,T:System.Web.Mvc.ActionNameAttribute,,,,,"ActionName(""PushPackageApi"")"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Controllers\ApiController.cs,415,9,M:System.Web.Mvc.HttpPutAttribute.#ctor,,,,,HttpPut
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Controllers\ApiController.cs,415,9,T:System.Web.Mvc.HttpPutAttribute,,,,,HttpPut
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Controllers\ApiController.cs,357,9,M:System.Web.Mvc.ActionNameAttribute.#ctor(System.String),,,,,"ActionName(""VerifyPackageKey"")"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Controllers\ApiController.cs,357,9,T:System.Web.Mvc.ActionNameAttribute,,,,,"ActionName(""VerifyPackageKey"")"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Controllers\ApiController.cs,354,9,M:System.Web.Mvc.HttpGetAttribute.#ctor,,,,,HttpGet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Controllers\ApiController.cs,354,9,T:System.Web.Mvc.HttpGetAttribute,,,,,HttpGet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Controllers\ApiController.cs,379,12,T:System.Web.Mvc.EmptyResult,,,,,return (ActionResult)result ?? new EmptyResult();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Controllers\ApiController.cs,379,12,M:System.Web.Mvc.EmptyResult.#ctor,,,,,return (ActionResult)result ?? new EmptyResult();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Controllers\ApiController.cs,377,12,P:System.Web.Mvc.HttpStatusCodeResult.StatusCode,,,,,"TelemetryService.TrackVerifyPackageKeyEvent(id, version, user, User.Identity, result?.StatusCode ?? 200);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Controllers\ApiController.cs,361,12,T:System.Web.HttpContextBase,,,,,"var policyResult = await SecurityPolicyService.EvaluateUserPoliciesAsync(SecurityPolicyAction.PackageVerify, user, HttpContext);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Controllers\ApiController.cs,361,12,P:System.Web.Mvc.Controller.HttpContext,,,,,"var policyResult = await SecurityPolicyService.EvaluateUserPoliciesAsync(SecurityPolicyAction.PackageVerify, user, HttpContext);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Controllers\ApiController.cs,330,9,M:System.Web.Mvc.ActionNameAttribute.#ctor(System.String),,,,,"ActionName(""CreatePackageVerificationKey"")"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Controllers\ApiController.cs,330,9,T:System.Web.Mvc.ActionNameAttribute,,,,,"ActionName(""CreatePackageVerificationKey"")"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Controllers\ApiController.cs,327,9,M:System.Web.Mvc.HttpPostAttribute.#ctor,,,,,HttpPost
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Controllers\ApiController.cs,327,9,T:System.Web.Mvc.HttpPostAttribute,,,,,HttpPost
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Controllers\ApiController.cs,347,12,T:System.Web.Mvc.JsonResult,,,,,"return Json(new              {                  Key = tempCredential.Value,                  Expires = tempCredential.Expires.Value.ToString(""O"")              });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Controllers\ApiController.cs,347,12,M:System.Web.Mvc.Controller.Json(System.Object),,,,,"return Json(new              {                  Key = tempCredential.Value,                  Expires = tempCredential.Expires.Value.ToString(""O"")              });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Controllers\ApiController.cs,321,8,T:System.Web.Mvc.ActionResult,,,,,public virtual ActionResult SimulateError(SimulatedErrorType type = SimulatedErrorType.Exception)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Controllers\ApiController.cs,321,9,M:System.Web.Mvc.HttpGetAttribute.#ctor,,,,,HttpGet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Controllers\ApiController.cs,321,9,T:System.Web.Mvc.HttpGetAttribute,,,,,HttpGet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Controllers\ApiController.cs,324,12,T:System.Web.Mvc.ActionResult,,,,,return type.MapToMvcResult();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Controllers\ApiController.cs,314,8,T:System.Web.Mvc.ActionResult,,,,,public ActionResult HealthProbe()
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Controllers\ApiController.cs,315,9,M:System.Web.Mvc.ActionNameAttribute.#ctor(System.String),,,,,"ActionName(""HealthProbeApi"")"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Controllers\ApiController.cs,315,9,T:System.Web.Mvc.ActionNameAttribute,,,,,"ActionName(""HealthProbeApi"")"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Controllers\ApiController.cs,314,9,M:System.Web.Mvc.HttpGetAttribute.#ctor,,,,,HttpGet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Controllers\ApiController.cs,314,9,T:System.Web.Mvc.HttpGetAttribute,,,,,HttpGet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\NuGetGallery\NuGetGallery.csproj,File,src\NuGetGallery\Controllers\ApiController.cs,318,12,T:System.Web.Mvc.ViewResult,,,,,return View();
